city_id,city_name,state_id,state_name
5066,South Prairie,WA,Washington
5067,East Dubuque,IL,Illinois
5068,Guthrie Center,IA,Iowa
5069,Mapleton,PA,Pennsylvania
5070,Yolo,CA,California
5071,Kendall,WA,Washington
5072,Grayland,WA,Washington
5073,Bellevue,IL,Illinois
5074,Blairsburg,IA,Iowa
5075,Domino,TX,Texas
5076,Kelley,IA,Iowa
5077,Kings Park,NY,New York
5078,Plattsburgh,NY,New York
5079,Wainscott,NY,New York
5080,Cromberg,CA,California
5081,Sunset Bay,NY,New York
5082,Hideaway,TX,Texas
5083,New Holland,OH,Ohio
5084,Leslie,MO,Missouri
5085,Montrose,NY,New York
5086,Annville,PA,Pennsylvania
5087,Kenmar,PA,Pennsylvania
5088,New Franklin,OH,Ohio
5089,Hollywood Park,TX,Texas
5090,Mount Laguna,CA,California
5091,Glasgow Village,MO,Missouri
5092,Eagles Mere,PA,Pennsylvania
5093,Gurnee,IL,Illinois
5094,Palos Heights,IL,Illinois
5095,Factoryville,PA,Pennsylvania
5096,Monroe North,WA,Washington
5097,Walford,IA,Iowa
5098,Casas,TX,Texas
5099,Arbela,MO,Missouri
5100,Byron,IL,Illinois
5101,Wells,TX,Texas
5102,Niederwald,TX,Texas
5103,Hortonville,NY,New York
5104,Coffey,MO,Missouri
5105,North Escobares,TX,Texas
5106,Pine Island,TX,Texas
5107,Houtzdale,PA,Pennsylvania
5108,Montrose,MO,Missouri
5109,Belleville,PA,Pennsylvania
5110,Big Rock,IL,Illinois
5111,New Waterford,OH,Ohio
5112,Centerville,PA,Pennsylvania
5113,Harviell,MO,Missouri
5114,Union,WA,Washington
5115,Cortland,NY,New York
5116,Harmonsburg,PA,Pennsylvania
5117,North Hills,NY,New York
5118,Santa Monica,CA,California
5119,Savoy,IL,Illinois
5120,Greenhills,OH,Ohio
5121,Heidelberg,PA,Pennsylvania
5122,Palatine,IL,Illinois
5123,Hayward,MO,Missouri
5124,Lakeside,IA,Iowa
5125,Eldridge,IA,Iowa
5126,Mondamin,IA,Iowa
5127,Coal City,IL,Illinois
5128,Faxon,PA,Pennsylvania
5129,Wellersburg,PA,Pennsylvania
5130,Rodman,IA,Iowa
5131,Exeter,MO,Missouri
5132,Chesapeake,MO,Missouri
5133,Marathon,IA,Iowa
5134,Moosic,PA,Pennsylvania
5135,Ramsey,IL,Illinois
5136,Cairnbrook,PA,Pennsylvania
5137,Evendale,OH,Ohio
5138,Garrison,TX,Texas
5139,North Belle Vernon,PA,Pennsylvania
5140,Neskowin,OR,Oregon
5141,Gold Beach,OR,Oregon
5142,Gladbrook,IA,Iowa
5143,Meadow,TX,Texas
5144,Shartlesville,PA,Pennsylvania
5145,Fontanelle,IA,Iowa
5146,Westerville,OH,Ohio
5147,St. Olaf,IA,Iowa
5148,Roxton,TX,Texas
5149,Paint Rock,TX,Texas
5150,Wellman,TX,Texas
5151,Coaldale,PA,Pennsylvania
5152,Cayuse,OR,Oregon
5153,Bryn Mawr,PA,Pennsylvania
5154,Ransom,IL,Illinois
5155,Valley-Hi,PA,Pennsylvania
5156,Cohoes,NY,New York
5157,Camanche Village,CA,California
5158,Fort Madison,IA,Iowa
5159,Leland,IL,Illinois
5160,Bedford,TX,Texas
5161,Piedmont,MO,Missouri
5162,Los Osos,CA,California
5163,Hiouchi,CA,California
5164,Clyde,OH,Ohio
5165,Tyrone,PA,Pennsylvania
5166,Columbus City,IA,Iowa
5167,Webster Groves,MO,Missouri
5168,Fort Bliss,TX,Texas
5169,Norris City,IL,Illinois
5170,Correctionville,IA,Iowa
5171,Mountain Mesa,CA,California
5172,Elgin,IA,Iowa
5173,Chester Heights,PA,Pennsylvania
5174,Pleasant Gap,PA,Pennsylvania
5175,Cumming,IA,Iowa
5176,New Albany,OH,Ohio
5177,Lake Bluff,IL,Illinois
5178,East Alto Bonito,TX,Texas
5179,Lebanon,PA,Pennsylvania
5180,Cresson,PA,Pennsylvania
5181,Concow,CA,California
5182,Marine,IL,Illinois
5183,Longview,TX,Texas
5184,South Wenatchee,WA,Washington
5185,Endicott,WA,Washington
5186,Marion,PA,Pennsylvania
5187,Chesterhill,OH,Ohio
5188,Binghamton University,NY,New York
5189,Buena Vista,CA,California
5190,Brooklyn,OH,Ohio
5191,Valley Center,CA,California
5192,Flatonia,TX,Texas
5193,Coplay,PA,Pennsylvania
5194,Oakwood Hills,IL,Illinois
5195,Palestine,OH,Ohio
5196,Salineville,OH,Ohio
5197,Monroe,OH,Ohio
5198,Loganton,PA,Pennsylvania
5199,Sherrill,NY,New York
5200,Winterhaven,CA,California
5201,Keensburg,IL,Illinois
5202,Dilley,TX,Texas
5203,Mackinaw,IL,Illinois
5204,Elmont,NY,New York
5205,Airport Drive,MO,Missouri
5206,Fleetwood,PA,Pennsylvania
5207,St. Martins,MO,Missouri
5208,Butteville,OR,Oregon
5209,Gulf Port,IL,Illinois
5210,Dewart,PA,Pennsylvania
5211,Fairview,CA,California
5212,La Motte,IA,Iowa
5213,Cheyney University,PA,Pennsylvania
5214,Hickory Creek,TX,Texas
5215,McClenney Tract,CA,California
5216,West Bay Shore,NY,New York
5217,Pemberville,OH,Ohio
5218,Arlington,NY,New York
5219,Waxahachie,TX,Texas
5220,Los Arrieros,TX,Texas
5221,Earth,TX,Texas
5222,Henrietta,TX,Texas
5223,Megargel,TX,Texas
5224,Tuttle,CA,California
5225,Albion,CA,California
5226,Neponset,IL,Illinois
5227,Fairfield,IL,Illinois
5228,Downsville,NY,New York
5229,Morrisville,NY,New York
5230,Brazoria,TX,Texas
5231,Worthington,PA,Pennsylvania
5232,Delavan,IL,Illinois
5233,Grapevine,TX,Texas
5234,Rosebud,MO,Missouri
5235,Windsor,CA,California
5236,Madera,CA,California
5237,Loon Lake,WA,Washington
5238,Luana,IA,Iowa
5239,Westwood Shores,TX,Texas
5240,Iatan,MO,Missouri
5241,Premont,TX,Texas
5242,Oaks,MO,Missouri
5243,East Foothills,CA,California
5244,Portage,PA,Pennsylvania
5245,Duryea,PA,Pennsylvania
5246,Spofford,TX,Texas
5247,Port Isabel,TX,Texas
5248,Mirrormont,WA,Washington
5249,Sanger,TX,Texas
5250,Deer Park,NY,New York
5251,Lockney,TX,Texas
5252,Belle Center,OH,Ohio
5253,Dowell,IL,Illinois
5254,Monroe,IA,Iowa
5255,Zoar,OH,Ohio
5256,Barnes City,IA,Iowa
5257,Mountain View,CA,California
5258,St. Peter,IL,Illinois
5259,Silver Lake,OR,Oregon
5260,Waterloo,IA,Iowa
5261,Stockton,IL,Illinois
5262,Cokeburg,PA,Pennsylvania
5263,Damiansville,IL,Illinois
5264,Great Bend,NY,New York
5265,Spencerport,NY,New York
5266,Manor,TX,Texas
5267,South Salem,OH,Ohio
5268,New Waverly,TX,Texas
5269,Orange Cove,CA,California
5270,Miner,MO,Missouri
5271,Cotulla,TX,Texas
5272,Riverton,IL,Illinois
5273,Scott,OH,Ohio
5274,Hayti Heights,MO,Missouri
5275,Astoria,OR,Oregon
5276,Timberlake,OH,Ohio
5277,Goshen,NY,New York
5278,Irwin,PA,Pennsylvania
5279,Miller,IA,Iowa
5280,Russellton,PA,Pennsylvania
5281,Maysville,MO,Missouri
5282,Twin Grove,IL,Illinois
5283,Salesville,OH,Ohio
5284,Mount Morris,IL,Illinois
5285,St. Bonaventure,NY,New York
5286,Botkins,OH,Ohio
5287,Lago Vista,TX,Texas
5288,South Fork,MO,Missouri
5289,Katy,TX,Texas
5290,Churchill,PA,Pennsylvania
5291,Harriman,NY,New York
5292,Netos,TX,Texas
5293,Dalton,OH,Ohio
5294,Coney Island,MO,Missouri
5295,Prospect,OR,Oregon
5296,Fannett,TX,Texas
5297,Quaker City,OH,Ohio
5298,Bellville,OH,Ohio
5299,Lindsay,TX,Texas
5300,Northern Cambria,PA,Pennsylvania
5301,High Bridge,WA,Washington
5302,North Fairfield,OH,Ohio
5303,Fullerton,PA,Pennsylvania
5304,Calcium,NY,New York
5305,Hancock,IA,Iowa
5306,Sandy Point,TX,Texas
5307,Altoona,PA,Pennsylvania
5308,Quesada,TX,Texas
5309,Laurel Hollow,NY,New York
5310,Schiller Park,IL,Illinois
5311,Cuero,TX,Texas
5312,Universal City,TX,Texas
5313,Palo Pinto,TX,Texas
5314,East Shoreham,NY,New York
5315,Holtsville,NY,New York
5316,Mono Vista,CA,California
5317,Southmayd,TX,Texas
5318,Platte City,MO,Missouri
5319,Plymouth,PA,Pennsylvania
5320,Quinlan,TX,Texas
5321,Sewickley,PA,Pennsylvania
5322,Wilmington,OH,Ohio
5323,Auburn,PA,Pennsylvania
5324,Newton Falls,OH,Ohio
5325,Markleeville,CA,California
5326,Lawson,MO,Missouri
5327,St. Charles,MO,Missouri
5328,Spearman,TX,Texas
5329,Slippery Rock University,PA,Pennsylvania
5330,Paramount,CA,California
5331,Eagleville,MO,Missouri
5332,Scotia,CA,California
5333,St. James,MO,Missouri
5334,Gilbertville,IA,Iowa
5335,Joshua Tree,CA,California
5336,Melissa,TX,Texas
5337,Lake Bryan,TX,Texas
5338,Stony Brook University,NY,New York
5339,Wallace,CA,California
5340,Hartford,IL,Illinois
5341,Berwyn,PA,Pennsylvania
5342,Troy,TX,Texas
5343,Stockdale,PA,Pennsylvania
5344,Winfield,IL,Illinois
5345,Canal Fulton,OH,Ohio
5346,Dimmitt,TX,Texas
5347,Marysville,PA,Pennsylvania
5348,McCook,IL,Illinois
5349,Billington Heights,NY,New York
5350,Cross Plains,TX,Texas
5351,Ney,OH,Ohio
5352,Leasburg,MO,Missouri
5353,Longbranch,WA,Washington
5354,Merwin,MO,Missouri
5355,Randsburg,CA,California
5356,Ely,IA,Iowa
5357,Ranchitos East,TX,Texas
5358,Shanksville,PA,Pennsylvania
5359,Ravenna,OH,Ohio
5360,Mendon,IL,Illinois
5361,Preston,MO,Missouri
5362,Herald,CA,California
5363,La Conner,WA,Washington
5364,Otho,IA,Iowa
5365,Summit Station,PA,Pennsylvania
5366,Biggs,CA,California
5367,Rocky River,OH,Ohio
5368,Edgewood,WA,Washington
5369,Greenwood,PA,Pennsylvania
5370,La Fayette,IL,Illinois
5371,Galeton,PA,Pennsylvania
5372,Valinda,CA,California
5373,Sloan,IA,Iowa
5374,Cole Camp,MO,Missouri
5375,Hanging Rock,OH,Ohio
5376,San Saba,TX,Texas
5377,Modena,PA,Pennsylvania
5378,Atlantic Beach,NY,New York
5379,Linwood,NY,New York
5380,Glen Cove,NY,New York
5381,Weigelstown,PA,Pennsylvania
5382,Relampago,TX,Texas
5383,Gray,IA,Iowa
5384,Anton,TX,Texas
5385,Gahanna,OH,Ohio
5386,Crowley Lake,CA,California
5387,Bingen,WA,Washington
5388,McCausland,IA,Iowa
5389,Marshfield,MO,Missouri
5390,West Decatur,PA,Pennsylvania
5391,Heyworth,IL,Illinois
5392,Durant,IA,Iowa
5393,Newtown,PA,Pennsylvania
5394,Erie,PA,Pennsylvania
5395,Sumas,WA,Washington
5396,Bakersfield,CA,California
5397,Triplett,MO,Missouri
5398,Cottonwood Shores,TX,Texas
5399,Oxford,IA,Iowa
5400,Laureldale,PA,Pennsylvania
5401,Hopewell,PA,Pennsylvania
5402,Tiskilwa,IL,Illinois
5403,Elbridge,NY,New York
5404,Coalinga,CA,California
5405,Le Mars,IA,Iowa
5406,Fillmore,CA,California
5407,Broadview,IL,Illinois
5408,Hemphill,TX,Texas
5409,Wilkesville,OH,Ohio
5410,Bergholz,OH,Ohio
5411,Sierraville,CA,California
5412,Rothville,MO,Missouri
5413,Fredonia,IA,Iowa
5414,Arnold,CA,California
5415,Fresno,TX,Texas
5416,Loyola,CA,California
5417,Warm Springs,OR,Oregon
5418,Oak Brook,IL,Illinois
5419,Prado Verde,TX,Texas
5420,Catasauqua,PA,Pennsylvania
5421,Hazleton,PA,Pennsylvania
5422,Beaverdale,PA,Pennsylvania
5423,North Kansas City,MO,Missouri
5424,Grapeview,WA,Washington
5425,Altadena,CA,California
5426,Devola,OH,Ohio
5427,Bennett Springs,MO,Missouri
5428,Golf Manor,OH,Ohio
5429,West Mifflin,PA,Pennsylvania
5430,Minster,OH,Ohio
5431,Port Chester,NY,New York
5432,Val Verde Park,TX,Texas
5433,Carrick,CA,California
5434,Fivepointville,PA,Pennsylvania
5435,Greensboro,PA,Pennsylvania
5436,Rosewood Heights,IL,Illinois
5437,South Webster,OH,Ohio
5438,Raymond,IA,Iowa
5439,Yelm,WA,Washington
5440,Arbuckle,CA,California
5441,Sugar Land,TX,Texas
5442,Carlisle,PA,Pennsylvania
5443,Mundelein,IL,Illinois
5444,Adair,IL,Illinois
5445,Paradise,TX,Texas
5446,Cerritos,CA,California
5447,Wood Dale,IL,Illinois
5448,Crossville,IL,Illinois
5449,Allenville,MO,Missouri
5450,San Marino,CA,California
5451,Bryant,IL,Illinois
5452,Franklin,IL,Illinois
5453,McKinleyville,CA,California
5454,Spring House,PA,Pennsylvania
5455,Willowick,OH,Ohio
5456,Dering Harbor,NY,New York
5457,Estherville,IA,Iowa
5458,Raymondville,TX,Texas
5459,Alondra Park,CA,California
5460,Oskaloosa,IA,Iowa
5461,Clyde,MO,Missouri
5462,Forestville,OH,Ohio
5463,Murillo,TX,Texas
5464,London Mills,IL,Illinois
5465,Patterson,OH,Ohio
5466,Pleasant Hill,MO,Missouri
5467,Weimar,TX,Texas
5468,Searles Valley,CA,California
5469,Lake Marcel-Stillwater,WA,Washington
5470,Southside Place,TX,Texas
5471,Little Falls,NY,New York
5472,Maryville,MO,Missouri
5473,Ridgely,MO,Missouri
5474,Warwick,NY,New York
5475,Sergeant Bluff,IA,Iowa
5476,Lyons,OR,Oregon
5477,Friendship,OH,Ohio
5478,Camp Sherman,OR,Oregon
5479,Frankford,MO,Missouri
5480,Hawkins,TX,Texas
5481,Morrisonville,NY,New York
5482,Columbia,MO,Missouri
5483,Linwood,PA,Pennsylvania
5484,Roseland,CA,California
5485,North Sea,NY,New York
5486,Campbell,CA,California
5487,Avilla,MO,Missouri
5488,New Hyde Park,NY,New York
5489,Whitten,IA,Iowa
5490,Lyndhurst,OH,Ohio
5491,Woodward,IA,Iowa
5492,Downey,CA,California
5493,Dayton,TX,Texas
5494,Strodes Mills,PA,Pennsylvania
5495,Elmwood Park,IL,Illinois
5496,Boron,CA,California
5497,Leary,TX,Texas
5498,Douds,IA,Iowa
5499,Lockland,OH,Ohio
5500,Stafford,OR,Oregon
5501,Pocahontas,IA,Iowa
5502,West Hollywood,CA,California
5503,Oronogo,MO,Missouri
5504,Cherry Creek,NY,New York
5505,Milford Square,PA,Pennsylvania
5506,Rancho Santa Margarita,CA,California
5507,Coffeen,IL,Illinois
5508,De Witt,MO,Missouri
5509,Fawn Lake Forest,PA,Pennsylvania
5510,Fresno,CA,California
5511,French Camp,CA,California
5512,Hardin,IL,Illinois
5513,Brewerton,NY,New York
5514,Orleans,IA,Iowa
5515,West Okoboji,IA,Iowa
5516,Shady Cove,OR,Oregon
5517,San Dimas,CA,California
5518,Cortland,IL,Illinois
5519,Bradford,IA,Iowa
5520,Von Ormy,TX,Texas
5521,South Lake Tahoe,CA,California
5522,Baring,WA,Washington
5523,Latrobe,PA,Pennsylvania
5524,Irvington,NY,New York
5525,Hallsburg,TX,Texas
5526,North Bonneville,WA,Washington
5527,Fort Edward,NY,New York
5528,Rock Island,IL,Illinois
5529,La Grange,MO,Missouri
5530,Gladstone,OR,Oregon
5531,Pullman,WA,Washington
5532,Keuka Park,NY,New York
5533,Frystown,PA,Pennsylvania
5534,Queen City,MO,Missouri
5535,Bowie,TX,Texas
5536,Columbia,PA,Pennsylvania
5537,Ford Cliff,PA,Pennsylvania
5538,Santa Clara,TX,Texas
5539,Oroville,CA,California
5540,Ravenna,TX,Texas
5541,Springs,NY,New York
5542,Osage Beach,MO,Missouri
5543,Redford,NY,New York
5544,Wenonah,IL,Illinois
5545,Enon,OH,Ohio
5546,Fairfield,WA,Washington
5547,Vickery,OH,Ohio
5548,Gorst,WA,Washington
5549,Anderson Island,WA,Washington
5550,Mount Pulaski,IL,Illinois
5551,Aberdeen,OH,Ohio
5552,Yorkville,NY,New York
5553,Country Club Hills,MO,Missouri
5554,Nevada City,CA,California
5555,Lathrop,MO,Missouri
5556,Garibaldi,OR,Oregon
5557,Glen Aubrey,NY,New York
5558,Larkfield-Wikiup,CA,California
5559,Imperial,CA,California
5560,West Sacramento,CA,California
5561,East Hills,NY,New York
5562,Old Fort,OH,Ohio
5563,Troup,TX,Texas
5564,North Bend,WA,Washington
5565,Madison,OH,Ohio
5566,Sunnyside,WA,Washington
5567,Espy,PA,Pennsylvania
5568,Waterville,WA,Washington
5569,Camden,IL,Illinois
5570,Kettlersville,OH,Ohio
5571,Walnut Park,CA,California
5572,Leeton,MO,Missouri
5573,Bismarck,MO,Missouri
5574,Riceville,PA,Pennsylvania
5575,Greenfield,IL,Illinois
5576,Laughlin AFB,TX,Texas
5577,Leeper,PA,Pennsylvania
5578,Borrego Springs,CA,California
5579,Slovan,PA,Pennsylvania
5580,Wellsville,NY,New York
5581,East Cathlamet,WA,Washington
5582,Mont Alto,PA,Pennsylvania
5583,Franklin Park,PA,Pennsylvania
5584,Shade Gap,PA,Pennsylvania
5585,Essex,MO,Missouri
5586,Pearl River,NY,New York
5587,Thorp,WA,Washington
5588,Laton,CA,California
5589,Flying Hills,PA,Pennsylvania
5590,Moscow,OH,Ohio
5591,Sekiu,WA,Washington
5592,Pacific Beach,WA,Washington
5593,Arnold,PA,Pennsylvania
5594,Naples,TX,Texas
5595,Schaefferstown,PA,Pennsylvania
5596,Villa del Sol,TX,Texas
5597,Caledonia,IL,Illinois
5598,Assumption,IL,Illinois
5599,Pocono Woodland Lakes,PA,Pennsylvania
5600,Willowbrook,CA,California
5601,Elk Grove Village,IL,Illinois
5602,Waterford,CA,California
5603,Libertyville,IA,Iowa
5604,Coraopolis,PA,Pennsylvania
5605,Mount Sinai,NY,New York
5606,Hornell,NY,New York
5607,Hainesville,IL,Illinois
5608,Frontenac,MO,Missouri
5609,Galva,IL,Illinois
5610,Berkley,IA,Iowa
5611,Castanea,PA,Pennsylvania
5612,Mount Cory,OH,Ohio
5613,Troutville,PA,Pennsylvania
5614,Willisville,IL,Illinois
5615,Pilot Grove,MO,Missouri
5616,Denair,CA,California
5617,Palmer,TX,Texas
5618,South El Monte,CA,California
5619,Fabens,TX,Texas
5620,Hunker,PA,Pennsylvania
5621,Roaring Springs,TX,Texas
5622,Dallas City,IL,Illinois
5623,Harristown,IL,Illinois
5624,Des Arc,MO,Missouri
5625,Locust Valley,NY,New York
5626,St. Joseph,MO,Missouri
5627,Clarence,IA,Iowa
5628,Sibley,MO,Missouri
5629,Herkimer,NY,New York
5630,Schaumburg,IL,Illinois
5631,Lake Roesiger,WA,Washington
5632,Southampton,NY,New York
5633,Alleman,IA,Iowa
5634,New Schaefferstown,PA,Pennsylvania
5635,Upland,CA,California
5636,Hawthorn Woods,IL,Illinois
5637,Wellsboro,PA,Pennsylvania
5638,Ardmore,PA,Pennsylvania
5639,Mount Pleasant,IA,Iowa
5640,Auburn,IL,Illinois
5641,Federal Way,WA,Washington
5642,Canutillo,TX,Texas
5643,Rolling Hills,CA,California
5644,Farmersville,CA,California
5645,Woodway,WA,Washington
5646,Huntington,TX,Texas
5647,Bay View,WA,Washington
5648,Fifth Street,TX,Texas
5649,Campbell,OH,Ohio
5650,Enon Valley,PA,Pennsylvania
5651,Long Barn,CA,California
5652,Northlake,IL,Illinois
5653,Ashley,IL,Illinois
5654,Bloomfield,CA,California
5655,Metamora,IL,Illinois
5656,Narrowsburg,NY,New York
5657,Avondale,MO,Missouri
5658,Alexander,IA,Iowa
5659,Mitiwanga,OH,Ohio
5660,Manhasset,NY,New York
5661,Moses Lake North,WA,Washington
5662,Tedrow,OH,Ohio
5663,Ranger,TX,Texas
5664,Queen City,TX,Texas
5665,Matinecock,NY,New York
5666,Hebron,OH,Ohio
5667,Trimble,MO,Missouri
5668,Scottsville,TX,Texas
5669,Perry,MO,Missouri
5670,Bairdstown,OH,Ohio
5671,St. Michael,PA,Pennsylvania
5672,Lake Nacimiento,CA,California
5673,Fort Clark Springs,TX,Texas
5674,Sun Valley,TX,Texas
5675,Marne,IA,Iowa
5676,Crestline,OH,Ohio
5677,Kahlotus,WA,Washington
5678,Arnold City,PA,Pennsylvania
5679,Dos Palos Y,CA,California
5680,Tulsita,TX,Texas
5681,Youngstown,NY,New York
5682,East Los Angeles,CA,California
5683,Cutten,CA,California
5684,Muir Beach,CA,California
5685,Milan,IL,Illinois
5686,Fortuna,CA,California
5687,Nocona,TX,Texas
5688,Maloy,IA,Iowa
5689,Lantana,TX,Texas
5690,Vermilion,OH,Ohio
5691,Homer,NY,New York
5692,Mineral Ridge,OH,Ohio
5693,Cardington,OH,Ohio
5694,Oceanside,NY,New York
5695,Oto,IA,Iowa
5696,South Russell,OH,Ohio
5697,Fresno,OH,Ohio
5698,Latty,OH,Ohio
5699,San Juan Bautista,CA,California
5700,Bellmont,IL,Illinois
5701,Rosamond,CA,California
5702,Pierson,IA,Iowa
5703,New Kingstown,PA,Pennsylvania
5704,West Chazy,NY,New York
5705,Newark Valley,NY,New York
5706,Carmichael,CA,California
5707,Taylor Lake Village,TX,Texas
5708,Summerville,PA,Pennsylvania
5709,Hawk Run,PA,Pennsylvania
5710,C-Road,CA,California
5711,Jacksonville,TX,Texas
5712,Holland Patent,NY,New York
5713,Chapin,IL,Illinois
5714,Myrtletown,CA,California
5715,Webb,IA,Iowa
5716,Alvord,IA,Iowa
5717,Loleta,CA,California
5718,La Puente,CA,California
5719,Stockton,MO,Missouri
5720,Sabina,OH,Ohio
5721,Vidor,TX,Texas
5722,New Hope,OR,Oregon
5723,Belvidere,IL,Illinois
5724,Lake Summerset,IL,Illinois
5725,Marina,CA,California
5726,Lone Oak,TX,Texas
5727,Los Corralitos,TX,Texas
5728,Everson,PA,Pennsylvania
5729,Grandwood Park,IL,Illinois
5730,Pocono Pines,PA,Pennsylvania
5731,Mineral City,OH,Ohio
5732,Madison,PA,Pennsylvania
5733,Bethpage,NY,New York
5734,Norwalk,IA,Iowa
5735,Accord,NY,New York
5736,The Woodlands,TX,Texas
5737,Stillwater,NY,New York
5738,Victoria Vera,TX,Texas
5739,Franklin,CA,California
5740,Rio Hondo,TX,Texas
5741,Cowden,IL,Illinois
5742,Dogtown,CA,California
5743,Fayetteville,NY,New York
5744,North Lynbrook,NY,New York
5745,McKnightstown,PA,Pennsylvania
5746,Pollock Pines,CA,California
5747,Manteno,IL,Illinois
5748,Earlimart,CA,California
5749,Mason,TX,Texas
5750,Dauphin,PA,Pennsylvania
5751,Cienegas Terrace,TX,Texas
5752,Dixon Lane-Meadow Creek,CA,California
5753,Kingvale,CA,California
5754,Estacada,OR,Oregon
5755,Ursina,PA,Pennsylvania
5756,Percy,IL,Illinois
5757,Macon,MO,Missouri
5758,Sandwich,IL,Illinois
5759,Rio del Mar,CA,California
5760,Buck Grove,IA,Iowa
5761,Juarez,TX,Texas
5762,Cape Royale,TX,Texas
5763,Ryan,IA,Iowa
5764,Sligo,PA,Pennsylvania
5765,Millerton,PA,Pennsylvania
5766,Diamond Bar,CA,California
5767,Grapeville,PA,Pennsylvania
5768,North Sultan,WA,Washington
5769,Petrolia,PA,Pennsylvania
5770,Myrtle Creek,OR,Oregon
5771,Danville,IA,Iowa
5772,Hudson,OH,Ohio
5773,Otway,OH,Ohio
5774,Wellston,MO,Missouri
5775,Clarendon Hills,IL,Illinois
5776,Farmers Branch,TX,Texas
5777,Los Alamos,CA,California
5778,Otego,NY,New York
5779,Atkins,IA,Iowa
5780,Wamic,OR,Oregon
5781,Anna,TX,Texas
5782,Flournoy,CA,California
5783,San Ramon,CA,California
5784,Rutherford,CA,California
5785,Beechwood Trails,OH,Ohio
5786,Mooresville,MO,Missouri
5787,Blockton,IA,Iowa
5788,Oneida Castle,NY,New York
5789,New Paris,PA,Pennsylvania
5790,Alleghenyville,PA,Pennsylvania
5791,Birmingham,PA,Pennsylvania
5792,Costa Mesa,CA,California
5793,Piermont,NY,New York
5794,Corsicana,TX,Texas
5795,Richwood,TX,Texas
5796,Guilford,PA,Pennsylvania
5797,August,CA,California
5798,Village of the Branch,NY,New York
5799,Hidden Meadows,CA,California
5800,Pandora,OH,Ohio
5801,Rose Valley,PA,Pennsylvania
5802,Port Orford,OR,Oregon
5803,Unionville,PA,Pennsylvania
5804,Steelville,MO,Missouri
5805,Greenville,NY,New York
5806,Big Bass Lake,PA,Pennsylvania
5807,Montandon,PA,Pennsylvania
5808,Dunes City,OR,Oregon
5809,Gatesville,TX,Texas
5810,Chinchilla,PA,Pennsylvania
5811,Bevier,MO,Missouri
5812,Auburn,CA,California
5813,Magnolia,IA,Iowa
5814,York Springs,PA,Pennsylvania
5815,Greenville,IL,Illinois
5816,Green Camp,OH,Ohio
5817,Campbell,MO,Missouri
5818,Oxford,OH,Ohio
5819,Morrison,MO,Missouri
5820,Westway,TX,Texas
5821,Silver City,CA,California
5822,Alfred,TX,Texas
5823,Rogue River,OR,Oregon
5824,Emsworth,PA,Pennsylvania
5825,Buffalo,IL,Illinois
5826,Imperial Beach,CA,California
5827,Hyampom,CA,California
5828,Dolton,IL,Illinois
5829,Throckmorton,TX,Texas
5830,Graeagle,CA,California
5831,Van Horn,TX,Texas
5832,Agency,IA,Iowa
5833,El Granada,CA,California
5834,Neelyville,MO,Missouri
5835,Ronald,WA,Washington
5836,Chalfant,CA,California
5837,Kingdom City,MO,Missouri
5838,Maryville,IL,Illinois
5839,Carmel Hamlet,NY,New York
5840,Ankeny,IA,Iowa
5841,Keller,TX,Texas
5842,Hampton,IL,Illinois
5843,Stony Ridge,OH,Ohio
5844,Malden,IL,Illinois
5845,Creston,WA,Washington
5846,Anza,CA,California
5847,Colorado Acres,TX,Texas
5848,Ramireno,TX,Texas
5849,Bradbury,CA,California
5850,Shelbyville,MO,Missouri
5851,New Holland,PA,Pennsylvania
5852,Rhineland,MO,Missouri
5853,Yeagertown,PA,Pennsylvania
5854,Eugenio Saenz,TX,Texas
5855,Baker,MO,Missouri
5856,Mulkeytown,IL,Illinois
5857,East Quogue,NY,New York
5858,Damon,TX,Texas
5859,San Juan,TX,Texas
5860,Running Springs,CA,California
5861,Bratenahl,OH,Ohio
5862,Gardena,CA,California
5863,El Monte,CA,California
5864,Arcanum,OH,Ohio
5865,Deport,TX,Texas
5866,Seaton,IL,Illinois
5867,Wolfdale,PA,Pennsylvania
5868,Alto Bonito Heights,TX,Texas
5869,Rupert,PA,Pennsylvania
5870,Slatington,PA,Pennsylvania
5871,Arona,PA,Pennsylvania
5872,Schertz,TX,Texas
5873,Souderton,PA,Pennsylvania
5874,Round Mountain,TX,Texas
5875,Beverly,OH,Ohio
5876,Shokan,NY,New York
5877,Furnace Creek,CA,California
5878,Volga,IA,Iowa
5879,St. Robert,MO,Missouri
5880,Smithton,MO,Missouri
5881,Sisco Heights,WA,Washington
5882,New Baltimore,PA,Pennsylvania
5883,Karns City,PA,Pennsylvania
5884,Loma Mar,CA,California
5885,Santa Monica,TX,Texas
5886,Zanesville,OH,Ohio
5887,Lakemoor,IL,Illinois
5888,Copake Hamlet,NY,New York
5889,Glenshaw,PA,Pennsylvania
5890,Bellbrook,OH,Ohio
5891,Exline,IA,Iowa
5892,Gholson,TX,Texas
5893,New Paris,OH,Ohio
5894,Fall City,WA,Washington
5895,Mastic Beach,NY,New York
5896,Suquamish,WA,Washington
5897,Orangeville,OH,Ohio
5898,Hunter,OH,Ohio
5899,Elwood,IL,Illinois
5900,Midway City,CA,California
5901,Ebensburg,PA,Pennsylvania
5902,Shedd,OR,Oregon
5903,Shrub Oak,NY,New York
5904,Rockwall,TX,Texas
5905,San Francisco,CA,California
